Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
585,122,2005,2026-03-21,1,135.85,In-Store
586,115,2805,2026-08-25,4,333.76,Online
587,111,2916,2025-10-15,3,173.19,Online
588,102,2067,2024-05-05,4,953.68,Online
589,141,2805,2026-08-06,3,688.2,Online
590,116,2247,2025-11-19,3,476.37,Online
591,116,2821,2026-03-17,1,158.79,In-Store
592,141,2611,2025-06-02,4,917.6,In-Store
593,103,2125,2025-08-23,4,2076.24,Online
594,105,2891,2026-05-22,2,281.32,Online
595,104,2919,2026-03-17,3,154.98,In-Store
596,107,2619,2024-06-01,1,114.41,In-Store
597,126,2053,2026-01-28,1,55.07,In-Store
598,139,2750,2026-06-20,1,88.25,Online
599,128,2378,2026-03-25,1,241.92,Online
600,102,2644,2025-11-24,4,953.68,In-Store
601,107,2323,2025-07-31,1,114.41,Online
602,138,2587,2024-03-16,2,341.38,In-Store
603,117,2126,2026-05-10,3,143.34,Online
604,112,2474,2026-03-27,2,116.2,In-Store
605,109,2796,2025-03-03,3,631.86,In-Store
606,149,2429,2026-01-19,3,76.89,Online
607,110,2574,2026-02-20,4,259.6,Online
608,124,2595,2025-07-02,1,25.92,In-Store
609,110,2577,2025-11-15,1,64.9,In-Store
610,104,2501,2025-12-31,4,206.64,Online
611,141,2197,2025-09-06,2,458.8,Online
612,131,2335,2026-08-02,4,703.16,In-Store
613,138,2689,2026-08-16,3,512.07,In-Store
614,111,2297,2024-12-21,1,57.73,Online
615,132,2878,2025-07-04,2,236.88,Online
616,130,2631,2025-06-19,2,75.9,In-Store
617,148,2474,2025-12-01,4,244.24,In-Store
618,101,2391,2026-04-11,3,309.06,Online
619,136,2076,2023-12-19,1,228.69,In-Store
620,141,2289,2026-01-06,3,688.2,Online
621,113,2974,2025-01-14,3,1401.99,In-Store
622,147,2220,2024-11-10,2,71.6,Online
623,112,2849,2024-10-20,2,116.2,Online
624,107,2178,2026-02-02,1,114.41,In-Store
625,122,2373,2026-05-29,2,271.7,Online
626,124,2449,2026-04-10,2,51.84,In-Store
627,128,2975,2026-05-23,1,241.92,Online
628,109,2141,2026-08-22,2,421.24,In-Store
629,124,2524,2026-08-01,3,77.76,In-Store
630,116,2423,2026-09-07,1,158.79,In-Store
631,119,2579,2026-05-24,2,202.2,Online
632,118,2247,2026-04-28,2,167.3,In-Store
633,114,2967,2026-02-16,1,116.51,Online
634,105,2791,2026-03-01,2,281.32,In-Store
635,142,2381,2026-06-01,3,728.55,Online
636,121,2511,2024-09-11,3,719.31,In-Store
637,132,2690,2026-08-07,4,473.76,Online
638,114,2573,2023-12-17,2,233.02,In-Store
639,126,2444,2025-02-24,2,110.14,Online
640,137,2419,2025-01-31,2,151.62,Online
641,109,2257,2026-08-01,1,210.62,Online
642,115,2438,2025-09-19,1,83.44,Online
643,128,2504,2026-08-21,4,967.68,Online
644,132,2426,2025-03-04,3,355.32,Online
645,129,2376,2025-02-10,2,626.46,Online
646,106,2638,2026-06-11,3,1562.34,In-Store
647,106,2505,2026-06-05,3,1562.34,In-Store
648,124,2099,2024-07-23,1,25.92,In-Store
649,144,2202,2026-07-27,3,2179.14,Online
650,113,2299,2025-08-02,2,934.66,In-Store
651,150,2912,2025-11-18,3,274.35,Online
652,126,2822,2026-05-11,1,55.07,Online
653,126,2647,2026-05-09,2,110.14,In-Store
654,131,2720,2025-09-09,2,351.58,In-Store
655,147,2578,2026-06-25,4,143.2,Online
656,113,2792,2026-03-03,4,1869.32,Online
657,136,2211,2025-05-29,1,228.69,Online
658,120,2136,2026-01-07,1,122.18,Online
659,122,2807,2025-08-02,2,271.7,Online
660,126,2419,2026-02-19,3,165.21,Online
661,109,2578,2024-01-13,2,421.24,Online
662,139,2559,2026-03-05,4,353.0,Online
663,105,2205,2026-04-14,4,562.64,In-Store
664,137,2470,2026-06-23,4,303.24,Online
665,144,2094,2026-05-25,2,1452.76,Online
666,132,2827,2026-04-03,1,118.44,In-Store
667,119,2200,2025-06-16,2,202.2,In-Store
668,105,2290,2026-07-31,4,562.64,Online
669,111,2364,2024-09-14,3,173.19,Online
670,109,2383,2025-01-03,4,842.48,Online
671,114,2739,2026-01-04,2,233.02,In-Store
672,111,2305,2026-09-03,3,173.19,In-Store
673,118,2204,2026-07-15,2,167.3,Online
674,105,2991,2026-02-04,4,562.64,In-Store
675,122,2804,2025-10-29,4,543.4,Online
676,148,2455,2025-07-14,1,61.06,Online
677,123,2640,2026-03-22,3,462.66,Online
678,127,2605,2024-09-25,2,1528.44,In-Store
679,130,2902,2026-03-21,4,151.8,In-Store
680,126,2694,2025-06-06,1,55.07,In-Store
681,118,2887,2024-10-08,3,250.95,Online
682,114,2693,2026-05-09,4,466.04,Online
683,124,2994,2025-07-11,1,25.92,Online
684,121,2497,2026-08-20,4,959.08,Online
685,133,2164,2025-08-20,1,43.68,Online
686,145,2029,2026-08-12,4,622.04,Online
687,113,2337,2026-04-18,4,1869.32,Online
688,146,2010,2026-06-05,2,463.28,Online
689,132,2662,2026-02-17,4,473.76,Online
690,116,2083,2026-04-20,4,635.16,In-Store
691,111,2465,2025-12-02,2,115.46,Online
692,119,2598,2025-09-29,1,101.1,In-Store
693,105,2737,2024-10-22,1,140.66,Online
694,112,2151,2025-11-01,2,116.2,Online
695,114,2894,2026-07-21,4,466.04,Online
696,142,2836,2026-02-08,1,242.85,Online
697,104,2687,2026-05-14,1,51.66,Online
698,116,2771,2026-02-10,3,476.37,In-Store
699,127,2202,2026-07-16,1,764.22,Online
700,144,2332,2026-08-20,1,726.38,In-Store
701,143,2956,2025-03-25,2,394.32,In-Store
702,121,2045,2026-08-15,3,719.31,In-Store
703,114,2619,2025-12-25,4,466.04,Online
704,107,2121,2025-09-09,3,343.23,Online
705,142,2175,2026-05-01,3,728.55,Online
706,115,2382,2025-05-12,1,83.44,Online
707,103,2643,2026-06-04,1,519.06,In-Store
708,132,2404,2026-08-02,1,118.44,In-Store
709,111,2791,2026-01-13,3,173.19,Online
710,145,2592,2026-04-22,4,622.04,In-Store
711,149,2327,2026-07-24,3,76.89,Online
712,139,2071,2026-04-28,4,353.0,Online
713,133,2504,2026-08-14,1,43.68,In-Store
714,108,2023,2026-09-05,3,728.79,In-Store
715,140,2734,2026-05-26,1,137.22,Online
716,119,2135,2026-07-27,2,202.2,In-Store
717,103,2370,2026-05-21,2,1038.12,In-Store
718,148,2989,2026-01-16,3,183.18,In-Store
719,149,2277,2025-09-23,1,25.63,In-Store
720,142,2792,2026-04-24,3,728.55,Online
721,122,2230,2026-08-04,3,407.55,In-Store
722,143,2206,2025-09-01,2,394.32,In-Store
723,134,2600,2025-09-28,3,394.11,In-Store
724,105,2435,2024-04-03,4,562.64,Online
725,141,2951,2025-04-27,2,458.8,In-Store
726,138,2126,2026-02-13,2,341.38,In-Store
727,147,2501,2025-08-17,4,143.2,Online
728,116,2163,2026-04-19,4,635.16,In-Store
729,119,2598,2025-12-03,4,404.4,In-Store
730,106,2272,2026-06-24,3,1562.34,Online
731,129,2372,2026-07-15,4,1252.92,In-Store
732,149,2602,2026-01-29,2,51.26,Online
733,128,2022,2025-02-21,1,241.92,Online
734,136,2587,2024-06-11,2,457.38,Online
735,130,2374,2026-08-30,3,113.85,Online
736,105,2552,2026-03-14,3,421.98,In-Store
737,110,2711,2025-11-10,2,129.8,Online
738,132,2012,2026-05-04,4,473.76,Online
739,124,2941,2026-05-13,4,103.68,Online
740,105,2303,2026-04-17,4,562.64,Online
741,125,2994,2025-07-14,2,315.54,In-Store
742,150,2763,2025-07-23,3,274.35,In-Store
743,145,2705,2026-07-04,1,155.51,Online
744,116,2926,2026-09-04,4,635.16,Online
745,141,2921,2026-02-22,1,229.4,In-Store
746,144,2263,2026-04-09,2,1452.76,Online
747,143,2248,2026-05-22,2,394.32,Online
748,142,2118,2025-06-09,4,971.4,Online
749,134,2703,2026-03-14,2,262.74,Online
750,117,2166,2026-04-30,3,143.34,In-Store
751,125,2966,2026-03-02,3,473.31,Online
752,147,2751,2026-07-26,1,35.8,Online
753,110,2629,2026-06-13,3,194.7,In-Store
754,145,2932,2025-07-13,3,466.53,Online
755,101,2987,2025-12-03,1,103.02,Online
756,134,2773,2025-09-01,4,525.48,Online
757,112,2729,2026-05-16,3,174.3,In-Store
758,132,2700,2024-10-20,2,236.88,In-Store
759,137,2947,2026-03-20,2,151.62,In-Store
760,112,2203,2026-05-25,2,116.2,Online
761,129,2983,2026-04-03,1,313.23,In-Store
762,125,2081,2024-07-14,1,157.77,Online
763,138,2068,2025-09-14,2,341.38,Online
764,107,2478,2026-08-01,1,114.41,Online
765,143,2267,2026-06-29,1,197.16,Online
766,125,2212,2026-03-04,3,473.31,Online
767,139,2468,2025-02-11,4,353.0,Online
768,122,2365,2026-09-02,3,407.55,In-Store
769,126,2941,2026-02-23,4,220.28,In-Store
770,122,2060,2026-06-10,1,135.85,Online
771,147,2449,2026-05-13,2,71.6,Online
772,118,2594,2026-09-01,2,167.3,Online
773,133,2444,2026-07-02,4,174.72,In-Store
774,121,2004,2026-06-10,1,239.77,Online
775,121,2876,2026-07-25,4,959.08,In-Store
776,148,2598,2026-01-21,1,61.06,Online
777,143,2421,2026-06-15,1,197.16,Online
778,146,2292,2025-10-18,2,463.28,In-Store
779,146,2878,2026-07-19,1,231.64,In-Store
780,120,2491,2024-05-11,4,488.72,In-Store
781,131,2898,2024-06-16,2,351.58,In-Store
782,145,2212,2026-08-18,1,155.51,Online
783,102,2429,2026-03-25,2,476.84,Online
784,115,2905,2026-07-21,3,250.32,Online
785,108,2949,2026-05-24,2,485.86,In-Store
786,106,2626,2025-05-29,3,1562.34,In-Store
787,105,2934,2026-08-24,3,421.98,Online
788,142,2910,2026-05-20,4,971.4,In-Store
789,119,2224,2026-08-21,1,101.1,Online
790,113,2091,2026-05-15,1,467.33,In-Store
791,125,2363,2025-08-11,1,157.77,Online
792,113,2066,2026-05-25,4,1869.32,Online
793,144,2315,2025-12-14,2,1452.76,In-Store
794,115,2656,2026-08-18,1,83.44,Online
795,130,2009,2026-08-08,3,113.85,In-Store
796,115,2812,2026-01-09,4,333.76,Online
797,110,2144,2025-01-16,1,64.9,In-Store
798,145,2316,2026-06-21,1,155.51,Online
799,131,2997,2026-08-31,2,351.58,Online
800,104,2290,2026-06-23,3,154.98,In-Store
801,147,2828,2024-12-11,2,71.6,Online
802,112,2923,2026-09-08,4,232.4,Online
803,143,2297,2026-05-03,2,394.32,Online
804,128,2538,2024-12-10,4,967.68,Online
805,105,2758,2026-01-14,3,421.98,Online
806,145,2692,2026-03-04,4,622.04,Online
807,138,2129,2026-07-14,1,170.69,Online
808,137,2450,2025-12-10,2,151.62,Online
809,110,2691,2026-04-02,2,129.8,In-Store
810,148,2802,2026-04-17,1,61.06,Online
811,107,2722,2026-05-10,2,228.82,Online
812,144,2948,2025-12-24,2,1452.76,Online
813,112,2097,2026-03-17,1,58.1,Online
814,122,2979,2026-08-20,4,543.4,In-Store
815,116,2619,2025-05-13,1,158.79,Online
816,120,2241,2026-06-22,2,244.36,Online
817,143,2774,2026-08-11,1,197.16,Online
818,125,2867,2026-08-11,3,473.31,Online
819,108,2363,2025-01-25,1,242.93,Online
820,115,2483,2026-06-30,1,83.44,In-Store
821,131,2565,2025-11-20,3,527.37,Online
822,125,2794,2025-01-06,4,631.08,Online
823,107,2296,2025-01-03,3,343.23,Online
824,135,2710,2026-06-17,2,46.16,Online
825,126,2810,2026-05-07,4,220.28,Online
826,149,2511,2024-05-22,2,51.26,Online
827,101,2183,2025-09-30,4,412.08,Online
828,137,2123,2026-08-15,2,151.62,In-Store
829,149,2089,2024-11-22,1,25.63,Online
830,120,2978,2026-07-26,3,366.54,In-Store
831,101,2172,2026-04-21,2,206.04,Online
832,119,2047,2026-08-16,4,404.4,In-Store
833,121,2569,2026-07-02,3,719.31,In-Store
834,145,2529,2026-01-03,1,155.51,Online
835,110,2237,2024-06-08,3,194.7,In-Store
836,136,2954,2026-03-21,2,457.38,In-Store
837,147,2354,2026-02-04,4,143.2,Online
838,125,2540,2026-08-24,2,315.54,Online
839,144,2449,2025-12-13,4,2905.52,In-Store
840,141,2526,2025-06-24,3,688.2,In-Store
841,143,2710,2025-08-16,2,394.32,Online
842,128,2821,2025-08-20,4,967.68,Online
843,105,2962,2025-11-08,3,421.98,Online
844,136,2523,2026-03-03,4,914.76,Online
845,124,2324,2025-07-08,3,77.76,Online
846,115,2144,2026-06-27,3,250.32,Online
847,125,2098,2025-09-20,1,157.77,Online
848,138,2178,2026-02-24,4,682.76,Online
849,137,2521,2026-07-29,3,227.43,In-Store
850,104,2271,2026-05-24,2,103.32,Online
851,112,2945,2026-02-16,3,174.3,In-Store
852,131,2542,2026-05-19,2,351.58,Online
853,146,2009,2025-08-26,2,463.28,In-Store
854,148,2139,2026-08-08,3,183.18,Online
855,124,2918,2025-12-25,2,51.84,In-Store
856,112,2410,2026-01-31,4,232.4,Online
857,119,2796,2026-05-30,3,303.3,Online
858,115,2513,2026-03-01,3,250.32,Online
859,150,2946,2026-04-03,3,274.35,Online
860,147,2627,2025-03-23,2,71.6,Online
861,106,2164,2025-06-04,3,1562.34,In-Store
862,101,2931,2026-08-17,4,412.08,In-Store
863,131,2934,2026-06-26,4,703.16,In-Store
864,135,2681,2026-03-01,1,23.08,Online
865,148,2014,2025-09-18,1,61.06,Online
866,116,2699,2026-06-29,1,158.79,In-Store
867,144,2441,2024-10-04,2,1452.76,In-Store
868,109,2077,2026-06-05,3,631.86,Online
869,111,2415,2025-09-13,3,173.19,Online
870,135,2332,2026-08-23,1,23.08,Online
871,117,2297,2024-11-15,2,95.56,Online
872,126,2734,2026-08-17,2,110.14,Online
873,133,2930,2026-05-10,1,43.68,Online
874,132,2894,2026-08-30,1,118.44,Online
875,122,2006,2026-01-17,3,407.55,Online
876,147,2107,2026-07-27,2,71.6,Online
877,128,2349,2025-10-06,4,967.68,In-Store
878,110,2086,2026-06-10,4,259.6,Online
879,110,2913,2026-08-11,3,194.7,In-Store
880,120,2465,2026-03-10,3,366.54,Online
881,118,2893,2026-01-18,1,83.65,Online
882,111,2648,2026-05-15,2,115.46,Online
883,123,2744,2025-11-13,2,308.44,Online
884,109,2192,2025-05-06,4,842.48,Online
885,111,2740,2024-11-24,2,115.46,Online
886,108,2957,2025-10-09,4,971.72,Online
887,144,2541,2026-08-23,2,1452.76,Online
888,126,2748,2026-02-08,4,220.28,In-Store
889,102,2110,2025-07-04,2,476.84,In-Store
890,150,2337,2025-03-19,2,182.9,Online
891,128,2672,2025-06-02,1,241.92,Online
892,132,2474,2025-10-11,1,118.44,Online
893,147,2248,2025-10-16,2,71.6,In-Store
894,117,2280,2026-03-21,2,95.56,Online
895,145,2199,2025-12-03,2,311.02,In-Store
896,115,2994,2025-08-08,1,83.44,In-Store
897,113,2392,2025-10-08,2,934.66,Online
898,106,2019,2026-03-10,1,520.78,Online
899,145,2399,2025-10-20,2,311.02,In-Store
900,104,2331,2025-04-14,4,206.64,Online
901,124,2300,2026-02-02,3,77.76,Online
902,121,2708,2026-03-01,1,239.77,In-Store
903,143,2043,2026-03-04,3,591.48,In-Store
904,139,2284,2025-09-27,1,88.25,Online
905,124,2186,2026-07-22,3,77.76,Online
906,101,2112,2026-06-12,2,206.04,Online
907,124,2356,2026-08-25,3,77.76,In-Store
908,138,2643,2026-04-24,4,682.76,Online
909,141,2888,2025-07-31,1,229.4,Online
910,142,2577,2026-07-13,2,485.7,In-Store
911,105,2701,2025-07-31,3,421.98,Online
912,113,2721,2026-09-01,2,934.66,Online
913,136,2127,2026-07-14,3,686.07,In-Store
914,129,2973,2025-11-25,1,313.23,Online
915,134,2071,2026-08-09,1,131.37,In-Store
916,119,2591,2024-07-27,1,101.1,In-Store
917,113,2065,2025-12-29,4,1869.32,Online
918,105,2681,2025-09-14,2,281.32,Online
919,136,2748,2024-12-29,4,914.76,Online
920,112,2599,2025-10-03,1,58.1,In-Store
921,145,2564,2025-10-07,1,155.51,In-Store
922,117,2448,2026-08-21,3,143.34,In-Store
923,136,2294,2025-11-25,1,228.69,In-Store
924,116,2225,2026-06-05,3,476.37,Online
925,118,2632,2026-08-27,2,167.3,Online
926,142,2876,2024-08-23,2,485.7,In-Store
927,142,2525,2024-03-01,3,728.55,In-Store
928,106,2971,2025-10-04,3,1562.34,In-Store
929,121,2401,2025-11-16,1,239.77,Online
930,147,2824,2026-03-21,3,107.4,In-Store
931,135,2258,2026-03-25,1,23.08,Online
932,141,2945,2025-10-04,2,458.8,Online
933,114,2222,2025-05-28,4,466.04,In-Store
934,124,2439,2026-04-15,2,51.84,Online
935,130,2095,2025-08-04,2,75.9,In-Store
936,147,2191,2025-07-08,2,71.6,Online
937,112,2023,2026-04-05,4,232.4,In-Store
938,105,2189,2026-05-11,4,562.64,In-Store
939,126,2448,2026-09-05,1,55.07,In-Store
940,101,2135,2026-08-29,1,103.02,Online
941,101,2378,2024-04-22,1,103.02,In-Store
942,118,2248,2025-09-10,2,167.3,In-Store
943,107,2013,2024-10-11,3,343.23,Online
944,149,2204,2026-08-06,4,102.52,In-Store
945,110,2303,2026-02-20,2,129.8,Online
946,141,2534,2025-04-17,1,229.4,Online
947,135,2826,2025-11-28,3,69.24,Online
948,110,2504,2026-08-26,1,64.9,In-Store
949,125,2026,2026-01-10,2,315.54,Online
950,144,2648,2026-01-26,4,2905.52,Online
951,115,2484,2024-10-08,1,83.44,Online
952,122,2352,2026-03-09,1,135.85,Online
953,103,2923,2026-03-15,2,1038.12,In-Store
954,139,2422,2026-08-15,2,176.5,Online
955,140,2147,2026-09-08,3,411.66,Online
956,132,2877,2024-11-06,3,355.32,Online
957,105,2807,2026-08-02,1,140.66,In-Store
958,121,2777,2025-07-08,2,479.54,Online
959,105,2439,2026-05-30,1,140.66,In-Store
960,110,2421,2025-05-06,1,64.9,Online
961,150,2995,2024-11-08,4,365.8,Online
962,131,2315,2026-01-14,4,703.16,In-Store
963,109,2793,2026-08-18,2,421.24,Online
964,135,2410,2026-02-20,4,92.32,In-Store
965,125,2527,2025-09-01,1,157.77,In-Store
966,137,2711,2026-04-28,2,151.62,Online
967,114,2235,2024-10-01,1,116.51,Online
968,108,2548,2026-02-18,1,242.93,Online
969,150,2356,2026-08-30,2,182.9,Online
970,127,2452,2026-09-06,2,1528.44,In-Store
971,148,2828,2024-07-06,2,122.12,Online
972,125,2959,2026-02-03,1,157.77,Online
973,107,2366,2026-08-11,1,114.41,Online
974,102,2838,2026-02-15,2,476.84,Online
975,105,2138,2025-12-17,1,140.66,In-Store
976,110,2831,2026-08-16,2,129.8,Online
977,145,2740,2026-04-16,3,466.53,Online
978,129,2405,2025-08-31,1,313.23,Online
979,142,2112,2024-09-26,1,242.85,In-Store
980,111,2748,2025-04-30,1,57.73,Online
981,136,2832,2026-06-09,3,686.07,In-Store
982,128,2494,2025-07-20,2,483.84,Online
983,125,2972,2026-07-30,2,315.54,In-Store
984,115,2391,2024-02-13,4,333.76,In-Store
985,139,2822,2026-07-30,1,88.25,Online
986,142,2471,2025-11-23,4,971.4,Online
987,124,2164,2026-06-21,4,103.68,In-Store
988,105,2270,2026-08-20,3,421.98,In-Store
989,102,2778,2026-07-05,2,476.84,Online
990,105,2161,2025-04-12,2,281.32,In-Store
991,113,2011,2026-04-01,2,934.66,Online
992,137,2240,2025-08-28,1,75.81,In-Store
993,103,2987,2025-11-25,1,519.06,Online
994,101,2094,2026-06-20,3,309.06,Online
995,113,2956,2026-05-13,3,1401.99,Online
996,145,2722,2025-09-24,1,155.51,Online
997,133,2399,2026-05-31,1,43.68,In-Store
998,102,2804,2024-10-09,4,953.68,Online
999,103,2577,2026-05-12,3,1557.18,In-Store
1000,106,2150,2026-01-07,1,520.78,In-Store
1001,144,2886,2026-08-29,2,1452.76,In-Store
1002,134,2995,2026-08-25,3,394.11,Online
1003,119,2784,2026-01-08,3,303.3,In-Store
1004,103,2858,2026-08-29,4,2076.24,In-Store
1005,139,2209,2026-06-16,1,88.25,In-Store
1006,107,2559,2025-04-30,1,114.41,In-Store
1007,136,2765,2024-12-19,1,228.69,Online
1008,111,2095,2025-10-11,3,173.19,In-Store
1009,123,2071,2026-07-26,1,154.22,Online
1010,117,2182,2026-03-11,4,191.12,Online
1011,142,2763,2026-01-30,2,485.7,Online
1012,103,2971,2025-12-26,3,1557.18,Online
1013,140,2391,2026-05-13,2,274.44,Online
1014,140,2362,2026-09-09,3,411.66,Online
1015,133,2085,2026-01-28,4,174.72,Online
1016,140,2879,2025-04-30,1,137.22,In-Store
1017,101,2696,2026-07-31,2,206.04,Online
1018,137,2289,2025-12-19,4,303.24,Online
1019,143,2224,2026-09-01,1,197.16,Online
1020,107,2459,2026-08-20,1,114.41,In-Store
1021,150,2728,2025-05-28,4,365.8,In-Store
1022,121,2392,2025-03-08,3,719.31,In-Store
1023,148,2480,2026-04-19,4,244.24,Online
1024,135,2277,2024-01-12,2,46.16,Online
1025,121,2143,2026-07-31,1,239.77,In-Store
1026,124,2773,2024-09-02,4,103.68,Online
1027,102,2214,2026-08-30,4,953.68,Online
1028,106,2253,2025-10-06,2,1041.56,Online
1029,120,2274,2025-10-11,4,488.72,Online
1030,117,2518,2025-12-18,2,95.56,Online
1031,122,2093,2025-05-15,3,407.55,In-Store
1032,131,2200,2025-07-20,4,703.16,In-Store
1033,145,2685,2025-01-23,4,622.04,Online
1034,125,2912,2026-09-02,1,157.77,In-Store
1035,113,2782,2026-05-14,1,467.33,In-Store
1036,143,2608,2026-07-26,3,591.48,Online
1037,110,2148,2025-05-11,4,259.6,Online
1038,127,2115,2025-12-23,3,2292.66,In-Store
1039,109,2719,2026-04-26,4,842.48,In-Store
1040,148,2097,2025-11-06,2,122.12,Online
1041,111,2692,2026-07-31,4,230.92,In-Store
1042,144,2342,2024-12-30,1,726.38,Online
1043,120,2810,2026-05-06,3,366.54,In-Store
1044,145,2817,2026-08-17,4,622.04,Online
1045,123,2407,2025-12-26,4,616.88,In-Store
1046,108,2973,2025-10-25,2,485.86,Online
1047,136,2422,2026-07-26,2,457.38,In-Store
1048,143,2429,2025-01-08,4,788.64,Online
1049,106,2699,2026-04-27,1,520.78,Online
1050,127,2643,2026-08-06,1,764.22,Online
1051,135,2747,2025-11-08,1,23.08,Online
1052,143,2496,2026-03-05,3,591.48,Online
1053,136,2213,2026-04-05,4,914.76,Online
1054,108,2197,2026-06-08,3,728.79,Online
1055,101,2406,2026-02-27,3,309.06,In-Store
1056,143,2501,2025-03-08,3,591.48,Online
1057,144,2840,2026-05-27,2,1452.76,Online
1058,103,2902,2026-02-14,1,519.06,Online
1059,134,2151,2025-11-09,3,394.11,Online
1060,128,2171,2026-04-30,2,483.84,In-Store
1061,140,2972,2026-05-07,4,548.88,Online
1062,128,2799,2026-08-11,2,483.84,Online
1063,126,2975,2025-02-16,3,165.21,In-Store
1064,107,2158,2026-06-24,2,228.82,In-Store
1065,149,2119,2026-06-30,3,76.89,In-Store
1066,114,2158,2026-07-06,1,116.51,Online
1067,141,2028,2023-10-10,2,458.8,Online
1068,106,2610,2025-08-16,4,2083.12,Online
1069,130,2738,2026-09-07,3,113.85,In-Store
1070,120,2239,2025-11-23,2,244.36,In-Store
1071,150,2842,2026-02-17,4,365.8,Online
1072,106,2651,2025-05-17,2,1041.56,Online
1073,107,2631,2026-06-12,1,114.41,Online
1074,107,2928,2024-06-25,2,228.82,Online
1075,106,2263,2024-09-23,1,520.78,Online
1076,114,2847,2026-08-20,4,466.04,Online
1077,127,2484,2024-07-10,1,764.22,Online
1078,114,2956,2025-03-05,4,466.04,Online
1079,129,2890,2026-08-12,2,626.46,In-Store
1080,143,2296,2025-02-26,1,197.16,Online
1081,131,2974,2025-06-15,1,175.79,In-Store
1082,108,2514,2025-10-04,2,485.86,In-Store
1083,134,2031,2024-08-01,2,262.74,In-Store
1084,114,2870,2024-07-25,1,116.51,Online
1085,147,2136,2025-12-15,2,71.6,Online
1086,106,2274,2025-12-11,3,1562.34,In-Store
1087,148,2645,2026-08-11,4,244.24,Online
1088,113,2505,2026-01-31,3,1401.99,In-Store
1089,126,2199,2026-03-04,1,55.07,In-Store
1090,120,2793,2026-09-03,2,244.36,In-Store
1091,128,2951,2026-07-17,4,967.68,Online
1092,121,2589,2026-09-08,1,239.77,In-Store
1093,137,2376,2025-03-03,3,227.43,Online
1094,129,2900,2024-11-21,2,626.46,Online
1095,138,2955,2025-12-01,4,682.76,Online
1096,134,2596,2026-04-17,3,394.11,Online
1097,121,2031,2025-01-09,4,959.08,In-Store
1098,114,2352,2024-08-30,3,349.53,Online
1099,108,2142,2026-04-17,1,242.93,Online
1100,122,2685,2026-08-16,2,271.7,Online
1101,115,2559,2024-11-01,1,83.44,Online
1102,134,2283,2025-08-19,2,262.74,Online
1103,137,2551,2026-01-16,4,303.24,Online
1104,113,2314,2026-07-07,2,934.66,Online
1105,103,2801,2026-04-28,3,1557.18,Online
1106,111,2119,2026-07-31,3,173.19,In-Store
1107,102,2376,2026-03-24,3,715.26,Online
1108,137,2636,2026-08-05,1,75.81,Online
1109,126,2284,2026-07-11,1,55.07,In-Store
